dataset,nb_samples,nb_trees,use_dp,privacy_budget,mean,std,glc,gdf,mean_mape,std_mape
adult_size_5000,5000,30,false,0,17.276,1.35194,true,false
adult_size_5000,5000,30,true,0.1,42.628,9.05946,true,false
adult_size_5000,5000,30,true,0.2,42.408,7.20757,true,false
adult_size_5000,5000,30,true,0.3,40.268,7.91676,true,false
adult_size_5000,5000,30,true,0.4,36.188,6.68666,true,false
adult_size_5000,5000,30,true,0.5,38.664,7.67128,true,false
adult_size_5000,5000,30,true,0.6,32.872,5.97689,true,false
adult_size_5000,5000,30,true,0.7,30.692,5.34998,true,false
adult_size_5000,5000,30,true,0.8,28.264,3.54998,true,false
adult_size_5000,5000,30,true,0.9,29.936,5.37291,true,false
adult_size_5000,5000,30,true,1,28.816,4.42029,true,false
adult_size_5000,5000,30,true,1.5,25.456,1.49832,true,false
adult_size_5000,5000,30,true,2,25,0.646584,true,false
adult_size_5000,5000,30,true,2.5,25.064,1.12495,true,false
adult_size_5000,5000,30,true,3,25.16,1.65517,true,false
adult_size_5000,5000,30,true,4,25.168,1.16688,true,false
adult_size_5000,5000,30,true,5,25.18,1.46734,true,false
adult_size_5000,5000,30,true,6,25.2,1.12177,true,false
adult_size_5000,5000,30,true,7,25.18,1.00015,true,false
adult_size_5000,5000,30,true,8,25.18,1.2781,true,false
adult_size_5000,5000,30,true,9,25.18,1.13406,true,false
adult_size_5000,5000,30,true,10,25.18,1.41393,true,false
adult_size_5000,5000,30,true,0.1,49.664,10.8588,false,true
adult_size_5000,5000,30,true,0.2,52.072,8.06791,false,true
adult_size_5000,5000,30,true,0.3,45.056,9.34407,false,true
adult_size_5000,5000,30,true,0.4,42.94,8.00953,false,true
adult_size_5000,5000,30,true,0.5,39.904,7.08682,false,true
adult_size_5000,5000,30,true,0.6,38.112,6.92944,false,true
adult_size_5000,5000,30,true,0.7,35.444,4.93226,false,true
adult_size_5000,5000,30,true,0.8,34.044,5.42401,false,true
adult_size_5000,5000,30,true,0.9,34.472,5.30812,false,true
adult_size_5000,5000,30,true,1,31.084,2.78008,false,true
adult_size_5000,5000,30,true,1.5,29.012,4.24153,false,true
adult_size_5000,5000,30,true,2,25.74,1.19465,false,true
adult_size_5000,5000,30,true,2.5,25.068,1.75363,false,true
adult_size_5000,5000,30,true,3,25.236,1.2949,false,true
adult_size_5000,5000,30,true,4,25.496,1.35725,false,true
adult_size_5000,5000,30,true,5,25.32,1.52004,false,true
adult_size_5000,5000,30,true,6,25.628,1.19731,false,true
adult_size_5000,5000,30,true,7,25.704,1.20876,false,true
adult_size_5000,5000,30,true,8,25.64,1.01152,false,true
adult_size_5000,5000,30,true,9,25.74,1.28913,false,true
adult_size_5000,5000,30,true,10,25.704,1.27246,false,true
adult_size_5000,5000,30,true,0.1,44.512,7.56614,true,true
adult_size_5000,5000,30,true,0.2,45.408,10.6871,true,true
adult_size_5000,5000,30,true,0.3,42.44,9.81175,true,true
adult_size_5000,5000,30,true,0.4,39.6,6.80282,true,true
adult_size_5000,5000,30,true,0.5,34.98,6.47051,true,true
adult_size_5000,5000,30,true,0.6,30.736,3.63853,true,true
adult_size_5000,5000,30,true,0.7,31.084,4.75583,true,true
adult_size_5000,5000,30,true,0.8,29.832,4.78836,true,true
adult_size_5000,5000,30,true,0.9,27.408,3.09242,true,true
adult_size_5000,5000,30,true,1,26.784,2.73673,true,true
adult_size_5000,5000,30,true,1.5,24.96,1.28341,true,true
adult_size_5000,5000,30,true,2,24.564,1.20887,true,true
adult_size_5000,5000,30,true,2.5,24.564,1.50358,true,true
adult_size_5000,5000,30,true,3,24.576,1.50955,true,true
adult_size_5000,5000,30,true,4,24.62,1.2226,true,true
adult_size_5000,5000,30,true,5,24.62,1.09455,true,true
adult_size_5000,5000,30,true,6,24.62,0.920705,true,true
adult_size_5000,5000,30,true,7,24.62,1.53753,true,true
adult_size_5000,5000,30,true,8,24.62,1.39842,true,true
adult_size_5000,5000,30,true,9,24.62,1.33639,true,true
adult_size_5000,5000,30,true,10,24.62,1.11235,true,true
