dataset,nb_samples,nb_trees,use_dp,privacy_budget,mean,std,glc,gdf,mean_mape,std_mape
bcw_size_699,683,30,false,0,94.5835,2.55451,false,true,0,0
bcw_size_699,683,30,true,1,76.4116,6.88331,false,true,0,0
bcw_size_699,683,30,true,2,76.55,7.06229,false,true,0,0
bcw_size_699,683,30,true,10,89.8884,3.01035,false,true,0,0
