dataset,nb_samples,nb_trees,use_dp,privacy_budget,mean,std,glc,gdf,mean_mape,std_mape
bcw_size_699,683,20,false,0,94.2905,1.25347,false,true,0,0
bcw_size_699,683,20,true,2,76.8763,9.72466,false,true,0,0
bcw_size_699,683,20,true,10,76.4244,4.87907,false,true,0,0
