dataset,nb_samples,nb_trees,use_dp,privacy_budget,mean,std,glc,gdf,mean_mape,std_mape
bcw_size_699,683,20,false,0,92.9745,0.725319,false,true,0,0
bcw_size_699,683,20,true,1,64.8647,9.63326,false,true,0,0
bcw_size_699,683,20,true,2,72.3272,7.93025,false,true,0,0
bcw_size_699,683,20,true,10,78.0571,6.9439,false,true,0,0
