dataset,nb_samples,nb_trees,use_dp,privacy_budget,mean,std,glc,gdf,mean_mape,std_mape
bcw_size_699,683,60,false,0,94.7295,2.54455,false,true,0,0
bcw_size_699,683,60,true,1,73.9094,12.8824,false,true,0,0
bcw_size_699,683,60,true,2,81.0981,11.6303,false,true,0,0
bcw_size_699,683,60,true,10,94.1391,1.24707,false,true,0,0
