dataset,nb_samples,nb_trees,use_dp,privacy_budget,mean,std,glc,gdf,mean_mape,std_mape
bcw_size_699,683,20,false,0,65.0021,3.07026,false,true,0,0
bcw_size_699,683,20,true,1,65.014,4.3735,false,true,0,0
bcw_size_699,683,20,true,2,65.0064,4.11773,false,true,0,0
bcw_size_699,683,20,true,10,65.0161,4.09578,false,true,0,0
