dataset,nb_samples,nb_trees,use_dp,privacy_budget,mean,std,glc,gdf,mean_mape,std_mape
bcw_size_699,683,40,false,0,93.7119,2.18251,false,true,0,0
bcw_size_699,683,40,true,1,78.1773,3.70813,false,true,0,0
bcw_size_699,683,40,true,2,82.1404,7.55872,false,true,0,0
bcw_size_699,683,40,true,10,88.1408,4.19559,false,true,0,0
