dataset,nb_samples,privacy_budget,nb_tree,nb_tree_per_ensemble,max_depth,max_leaves,learning_rate,nb_of_runs,mean,std,model,config,balance_partition
abalone,5000,0.100000,50,50,6,-1,0.100000,5,nan,nan,DPGBDT,DFS
abalone,5000,1.000000,50,50,6,-1,0.100000,5,nan,nan,DPGBDT,DFS
dataset,nb_samples,privacy_budget,nb_tree,nb_tree_per_ensemble,max_depth,max_leaves,learning_rate,nb_of_runs,mean,std,model,config,balance_partition
abalone,5000,0.100000,50,50,6,-1,0.100000,5,7.002155,0.652845,DPGBDT,DFS
abalone,5000,1.000000,50,50,6,-1,0.100000,5,2.650789,0.026567,DPGBDT,DFS
