dataset,nb_samples,privacy_budget,nb_tree,nb_tree_per_ensemble,max_depth,max_leaves,learning_rate,nb_of_runs,mean,std,model,config,balance_partition
abalone,5000,0.100000,50,50,6,-1,0.100000,5,4.070101,0.145295,DPGBDT,3-trees
abalone,5000,0.200000,50,50,6,-1,0.100000,5,3.052616,0.078349,DPGBDT,3-trees
abalone,5000,0.300000,50,50,6,-1,0.100000,5,2.842102,0.086406,DPGBDT,3-trees
abalone,5000,0.400000,50,50,6,-1,0.100000,5,2.734524,0.060725,DPGBDT,3-trees
abalone,5000,0.500000,50,50,6,-1,0.100000,5,2.713861,0.039406,DPGBDT,3-trees
abalone,5000,0.600000,50,50,6,-1,0.100000,5,2.676607,0.029398,DPGBDT,3-trees
abalone,5000,0.700000,50,50,6,-1,0.100000,5,2.587965,0.054387,DPGBDT,3-trees
abalone,5000,0.800000,50,50,6,-1,0.100000,5,2.625408,0.065374,DPGBDT,3-trees
abalone,5000,0.900000,50,50,6,-1,0.100000,5,2.634619,0.067793,DPGBDT,3-trees
abalone,5000,0.100000,50,50,6,-1,0.100000,5,2.132693,0.057374,DPRef,DFS
abalone,5000,0.200000,50,50,6,-1,0.100000,5,2.142413,0.040791,DPRef,DFS
abalone,5000,0.300000,50,50,6,-1,0.100000,5,2.144373,0.030770,DPRef,DFS
abalone,5000,0.400000,50,50,6,-1,0.100000,5,2.134632,0.029025,DPRef,DFS
abalone,5000,0.500000,50,50,6,-1,0.100000,5,2.145786,0.038836,DPRef,DFS
abalone,5000,0.600000,50,50,6,-1,0.100000,5,2.158178,0.031541,DPRef,DFS
abalone,5000,0.700000,50,50,6,-1,0.100000,5,2.125426,0.042653,DPRef,DFS
abalone,5000,0.800000,50,50,6,-1,0.100000,5,2.147244,0.025349,DPRef,DFS
abalone,5000,0.900000,50,50,6,-1,0.100000,5,2.133468,0.042774,DPRef,DFS
