dataset,nb_samples,nb_trees,use_dp,privacy_budget,mean,std,glc,gdf,balanced,mean_mape,std_mape
abalone_size_4177,4177,30,false,0,2.17322,0.0843023,false,true,false
abalone_size_4177,4177,30,true,0.1,13.9992,1.42603,false,true,false
abalone_size_4177,4177,30,true,0.2,7.05812,0.620499,false,true,false
abalone_size_4177,4177,30,true,0.3,5.12913,0.447539,false,true,false
abalone_size_4177,4177,30,true,0.4,4.29583,0.47954,false,true,false
abalone_size_4177,4177,30,true,0.5,3.65201,0.270669,false,true,false
abalone_size_4177,4177,30,true,0.6,3.46991,0.167094,false,true,false
abalone_size_4177,4177,30,true,0.7,3.29978,0.17125,false,true,false
abalone_size_4177,4177,30,true,0.8,3.07769,0.128714,false,true,false
abalone_size_4177,4177,30,true,0.9,2.96296,0.159865,false,true,false
abalone_size_4177,4177,30,true,1,2.93552,0.172733,false,true,false
abalone_size_4177,4177,30,true,1.5,2.73649,0.077446,false,true,false
abalone_size_4177,4177,30,true,2,2.66752,0.118968,false,true,false
abalone_size_4177,4177,30,true,2.5,2.62285,0.126718,false,true,false
abalone_size_4177,4177,30,true,3,2.63755,0.0884701,false,true,false
abalone_size_4177,4177,30,true,4,2.61151,0.0799096,false,true,false
abalone_size_4177,4177,30,true,5,2.59797,0.0879215,false,true,false
abalone_size_4177,4177,30,true,6,2.57116,0.107988,false,true,false
abalone_size_4177,4177,30,true,7,2.58004,0.115735,false,true,false
abalone_size_4177,4177,30,true,8,2.56463,0.104786,false,true,false
abalone_size_4177,4177,30,true,9,2.56323,0.0877241,false,true,false
abalone_size_4177,4177,30,true,10,2.5604,0.0776026,false,true,false
abalone_size_4177,4177,30,true,0.1,13.89,1.1943,false,true,true
abalone_size_4177,4177,30,true,0.2,7.6082,0.586206,false,true,true
abalone_size_4177,4177,30,true,0.3,5.26103,0.510791,false,true,true
abalone_size_4177,4177,30,true,0.4,4.26788,0.35201,false,true,true
abalone_size_4177,4177,30,true,0.5,3.8004,0.272875,false,true,true
abalone_size_4177,4177,30,true,0.6,3.47308,0.181152,false,true,true
abalone_size_4177,4177,30,true,0.7,3.22411,0.13858,false,true,true
abalone_size_4177,4177,30,true,0.8,3.15537,0.145924,false,true,true
abalone_size_4177,4177,30,true,0.9,3.03578,0.15864,false,true,true
abalone_size_4177,4177,30,true,1,3.02721,0.15588,false,true,true
abalone_size_4177,4177,30,true,1.5,2.79551,0.0976952,false,true,true
abalone_size_4177,4177,30,true,2,2.74868,0.134922,false,true,true
abalone_size_4177,4177,30,true,2.5,2.6923,0.122403,false,true,true
abalone_size_4177,4177,30,true,3,2.66144,0.101294,false,true,true
abalone_size_4177,4177,30,true,4,2.65968,0.117037,false,true,true
abalone_size_4177,4177,30,true,5,2.63855,0.0867854,false,true,true
abalone_size_4177,4177,30,true,6,2.63319,0.108492,false,true,true
abalone_size_4177,4177,30,true,7,2.61909,0.0850316,false,true,true
abalone_size_4177,4177,30,true,8,2.624,0.0879127,false,true,true
abalone_size_4177,4177,30,true,9,2.61284,0.0836745,false,true,true
abalone_size_4177,4177,30,true,10,2.61234,0.112247,false,true,true
