dataset,nb_samples,privacy_budget,nb_tree,nb_tree_per_ensemble,max_depth,max_leaves,learning_rate,nb_of_runs,mean,std,model,config,balance_partition
abalone,4177,0.000000,50,50,6,-1,0.100000,5,2.155894,0.049929,DPGBDT,Vanilla,True
abalone,4177,0.100000,50,50,6,-1,0.100000,5,9.241833,0.159964,DPGBDT,DFS,True
abalone,4177,0.100000,50,50,6,-1,0.100000,5,2.150414,0.031354,DPRef,DFS,True
