dataset,nb_samples,privacy_budget,nb_tree,nb_tree_per_ensemble,max_depth,max_leaves,learning_rate,nb_of_runs,mean,std,model,config,balance_partition
adult,5000,0.500000,50,50,6,-1,0.100000,5,38.360000,2.740730,DPGBDT,DFS,True
adult,5000,2.000000,50,50,6,-1,0.100000,5,24.500000,0.918695,DPGBDT,DFS,True
adult,5000,4.000000,50,50,6,-1,0.100000,5,24.960000,0.731163,DPGBDT,DFS,True
adult,5000,6.000000,50,50,6,-1,0.100000,5,25.000000,0.723187,DPGBDT,DFS,True
adult,5000,8.000000,50,50,6,-1,0.100000,5,25.000000,0.723187,DPGBDT,DFS,True
adult,5000,10.000000,50,50,6,-1,0.100000,5,25.000000,0.723187,DPGBDT,DFS,True
